draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
145	2.3632475028283195e-05	0.03278830493691531
146	2.606388174908325e-05	0.03371865027365148
147	1.700705985291373e-05	0.03456110514816649
148	1.441859198830775e-05	0.03178609574092059
149	2.438009834029864e-05	0.04879041062932028
150	2.0417821544486958e-05	0.030560153319901473
151	1.7093140764333492e-05	0.0349832010244032
152	1.8073089539827336e-05	0.0348802284446694
153	1.4582551134484367e-05	0.025505644173931447
154	2.1209995080373467e-05	0.04175670325328795
155	2.50355183806783e-05	0.024512694492907272
156	2.9951306197373295e-05	0.03476440338376806
157	2.679688921972123e-05	0.03269368875601833
158	1.508682903814118e-05	0.046283816273244724
159	2.7144365893821965e-05	0.02428775425163862
160	2.3787230874275367e-05	0.048519368793538825
161	2.668523487805996e-05	0.03432979047836768
162	1.57013908828052e-05	0.041427080382088685
163	2.831747646239724e-05	0.033463776830016195
164	1.7627263532687953e-05	0.03933249889634663
165	1.485729800471125e-05	0.0251315570539134
166	1.8993351306340056e-05	0.03629331451763018
167	1.7039476247170116e-05	0.03711047304702235
168	1.9698685314817332e-05	0.03660728269797367
169	2.7255844610135638e-05	0.04463631021386416
170	1.9840481715438507e-05	0.030185492336886693
171	1.9291529035112e-05	0.0289855123759096
172	1.5766962962682207e-05	0.027246201085166455
173	2.0184645799781187e-05	0.03401035772806965
174	1.9581477141566994e-05	0.030924366358392436
175	1.4774651284632512e-05	0.03324481491153716
176	2.3447033421108987e-05	0.03677095057580035
177	2.005832901785798e-05	0.036929639847519374
178	1.9162327506649923e-05	0.04168080433088014
179	2.3116615322504863e-05	0.038453113869384214
180	2.9189869945794866e-05	0.034356342714213846
181	2.6347603049120538e-05	0.03165849179835159
182	2.3073872528547867e-05	0.028000356541919957
183	2.5916400081149593e-05	0.03915217513697611
184	1.9023295498798998e-05	0.04124164298362562
185	3.4797230481248276e-05	0.03697304299981316
186	1.7586514119746766e-05	0.039050392776174045
187	2.906945744675371e-05	0.041646515813047624
188	1.410041110760929e-05	0.028463166385136296
189	2.555096686274183e-05	0.04585929769654486
190	1.6262596709587518e-05	0.03445531495321974
191	2.5697030760440942e-05	0.026225673465651272
192	1.4867321937450662e-05	0.03842205840602172
193	1.7669922514756964e-05	0.03665500945278907
194	1.7996347328186335e-05	0.029814803404505395
195	2.434893742557509e-05	0.023880169496734382
196	1.963472137544997e-05	0.043380943178996184
197	2.7484516893161448e-05	0.03893382245530186
198	2.1444109701618252e-05	0.043391744822670275
199	2.178728797236351e-05	0.04411400357542697
200	1.9596473312843976e-05	0.039990641763996915
201	2.6454064947112332e-05	0.03616001675369965
202	1.5311655069183416e-05	0.035410795241065635
203	1.6059969641962768e-05	0.03242948805261997
204	2.1896560801371034e-05	0.023491340736709554
205	2.2466665636378114e-05	0.041185380995619025
206	2.1150664031938105e-05	0.036667638634802296
207	1.4099660293753757e-05	0.041632305427068916
208	3.120701241729473e-05	0.03466231514804935
209	1.742161858863528e-05	0.023783342657756334
210	2.0752530916809397e-05	0.032463171995085166
211	2.0240670034948893e-05	0.04022680543419449
212	2.0277216696229505e-05	0.027867369196798886
213	1.2015608309018377e-05	0.029587579495430047
214	2.4275504230897305e-05	0.03572233123877938
215	1.3596825871042828e-05	0.033084839782492714
216	2.0541128282314247e-05	0.042635835599989985
217	1.9072084486149166e-05	0.03946075813664912
218	2.9085903483855313e-05	0.039292266754188135
219	2.1186030898262542e-05	0.0480712071866449
220	2.2871155144849054e-05	0.031248151881204222
221	1.534578100900741e-05	0.036931029668822654
222	1.9144640337864782e-05	0.04855409103385527
223	2.0534087181889316e-05	0.036257503767327205
224	1.9001525237892503e-05	0.032928795291246954
225	1.852333311172516e-05	0.03540336400201499
226	1.7480292128280173e-05	0.03951553054313364
227	2.341948121520332e-05	0.04404276986311831
228	9.877153099746572e-06	0.03750254942005324
229	2.3735252692086428e-05	0.036454538919127255
230	1.6560465695120152e-05	0.03278973260215087
231	2.3867237500321825e-05	0.039883430658448904
232	2.3981622068625086e-05	0.04374376881312281
233	2.6203117079182103e-05	0.031840559878832414
234	1.9170707973220624e-05	0.03239939248570736
235	3.242473201786958e-05	0.04315853173970141
236	1.7187100158466695e-05	0.038932220486244506
237	1.9803588453583265e-05	0.039278697954439445
238	1.8793749162804296e-05	0.02423789653989533
239	2.6711674219165316e-05	0.03277407635114002
240	1.8769408729052417e-05	0.035237559990630045
241	2.0153235927883317e-05	0.029030823689378656
242	2.205761715395882e-05	0.03397641390096204
243	2.438137035068455e-05	0.03222930804475939
244	1.854240916510097e-05	0.048282997983815634
245	2.1025619359058e-05	0.02793878766958391
246	2.439511660873306e-05	0.04537498120303354
247	2.245359951424941e-05	0.04099583941287127
248	2.426724289762705e-05	0.048643299595445555
249	1.877372257938492e-05	0.039867492509020885
250	2.4372662237828746e-05	0.03591963037432308
251	1.7009583638316617e-05	0.040381686466099576
252	2.437646760497514e-05	0.026554915824691577
253	2.888499948225376e-05	0.032951641627079226
254	1.3938422553594343e-05	0.02819223351668179
255	1.2023878880773609e-05	0.03777577073765587
