draw	mask_moran_section_median_abs_delta	global_moran_section_median_abs_delta
419	1.6283174777101395e-05	0.026874148574988113
420	2.3091494938190515e-05	0.022905603410897892
421	2.061352140521333e-05	0.023602957160003293
422	2.239860616162076e-05	0.024842362655674362
423	2.1123966965009427e-05	0.029943297699774003
424	2.116021492747089e-05	0.02587546298292648
425	2.7222184909220237e-05	0.03848274127470079
426	2.2144175684080114e-05	0.01990998042172963
427	1.0308879135202675e-05	0.028220279625497974
428	1.6792649693897488e-05	0.02045861710707196
429	2.041221015025574e-05	0.01753506463742738
430	2.7790085524045938e-05	0.03393653639299449
431	3.0998757569136726e-05	0.026212924625036806
432	1.6598437675562072e-05	0.0276347283977974
433	1.3171756115312044e-05	0.028691017105927287
434	1.9212735616197518e-05	0.02420945502174087
435	1.818046284396413e-05	0.020356851263294787
436	2.4201566167248237e-05	0.027325519295232203
437	2.650606463180938e-05	0.024171181272538454
438	2.4032505920784653e-05	0.017692517202887642
439	2.2885063253430538e-05	0.025385767407567372
440	1.7716284661302428e-05	0.02165497137096599
441	1.6349629516937414e-05	0.030713617412540042
442	1.8443113813486345e-05	0.031121745881138117
443	2.2352200827600865e-05	0.02186034433853789
444	2.654190557974112e-05	0.029783353178879743
445	1.249819956906234e-05	0.023889878082433737
446	2.4819517897385276e-05	0.021575039014114686
447	1.2538808717340796e-05	0.02892452756929555
448	2.0262586529221083e-05	0.03225376351368622
449	3.2910595876269044e-05	0.02029327615797758
450	2.0423392395899076e-05	0.020497486138944893
451	2.208301501149812e-05	0.01842619454005064
452	2.280501582671568e-05	0.023999636591616205
453	3.225400886538998e-05	0.027621193925710354
454	1.835151935651591e-05	0.019815841299685673
455	2.111975568314106e-05	0.028532000022419197
456	1.4364923869282509e-05	0.03454483993533667
457	1.024801771670747e-05	0.029376644071638404
458	1.679528099873817e-05	0.01925474859180655
459	2.1220642022229397e-05	0.04168117879222176
460	1.9461391447282705e-05	0.02144834863150559
461	2.2713550188270537e-05	0.033998459922539304
462	2.215602690082419e-05	0.02466442930639809
463	2.243572207261124e-05	0.029622448368104494
464	1.0923927760891905e-05	0.026019209289349088
465	1.934898460469181e-05	0.03253729638006268
466	2.1229558776120205e-05	0.02692744546200546
467	1.968389534572068e-05	0.03362529655154386
468	1.9922758518635397e-05	0.02118066278959214
469	1.9010614827855155e-05	0.028130102066107596
470	1.7490574299110218e-05	0.03707999494105321
471	1.6300914482805795e-05	0.021283899781517332
472	1.6040433684028077e-05	0.03323509108441908
473	1.715865810091033e-05	0.021995761105140732
474	2.7174090260408124e-05	0.02801435259899085
475	2.7554262694559628e-05	0.03210287655738825
476	1.6497223837716457e-05	0.02267201276247277
477	1.3824334043024966e-05	0.024724236466593108
478	1.990137086967797e-05	0.02572543577774221
479	2.465135680232433e-05	0.023248991138446605
480	2.1246754831540093e-05	0.03376663595261453
481	1.8356950934619864e-05	0.02030930423585927
482	2.0555140110165016e-05	0.02909180821171686
483	1.737861056395895e-05	0.03830179237712767
484	1.704935689027763e-05	0.02950431091736852
485	2.178613895924275e-05	0.022673103451519832
486	1.9184561137648715e-05	0.025193335031132545
487	1.7419357964997342e-05	0.02909297063389754
488	2.2775700655043585e-05	0.034937788235108375
489	2.0464344424389602e-05	0.030643954904235222
490	1.8635367127053937e-05	0.028539235559140255
491	2.1234736601177806e-05	0.017385119165295018
492	1.4843450128934621e-05	0.024744299153409838
493	2.1557610100753077e-05	0.01870940691366045
494	1.5954939266787926e-05	0.028383960372494677
495	2.2085698405636955e-05	0.03228345980654636
496	1.8265896468319665e-05	0.02141134409338586
497	1.629111424405333e-05	0.00927808669651952
498	3.017199592183703e-05	0.027628160665885665
499	1.3381617120110031e-05	0.0233877887456045
