draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
377	1.9847240542950062e-05	0.03815606255329032
378	2.0199845500751268e-05	0.02771963802539562
379	2.4005153746703423e-05	0.05035936930236762
380	1.9866668687418265e-05	0.04311542118314707
381	1.489621693698262e-05	0.03584951635572606
382	1.7099017323107812e-05	0.02589166269176542
383	2.454405565965878e-05	0.03326344529191404
384	1.4995898491992898e-05	0.033522820478368145
385	2.7980739502386776e-05	0.027182053564007852
386	2.7875683335093493e-05	0.03639098731563181
387	2.2679039101219933e-05	0.04954827414881785
388	1.644015210446048e-05	0.033562180793418855
389	2.6189216059457898e-05	0.04384031270405614
390	1.8356009201879464e-05	0.03396192583919748
391	9.145553268308237e-06	0.03862452746844726
392	1.5286542004611103e-05	0.035356177758005966
393	1.9200461137638958e-05	0.03941252125380451
394	3.041718536167526e-05	0.0312889087358571
395	1.7560830624860357e-05	0.04131884229205274
396	1.4614149163774681e-05	0.037922746168437965
397	2.4654173253091383e-05	0.04016110381187275
398	1.801886285998644e-05	0.03163065020642116
399	1.9716595265201198e-05	0.036667307612691324
400	2.5267466311651443e-05	0.044598188017554774
401	1.3069924208831962e-05	0.023982108879247566
402	1.868497058518659e-05	0.028770035613103595
403	2.8062318548183196e-05	0.034207133614621715
404	1.9006439637092587e-05	0.039249128663508284
405	2.1982338600734508e-05	0.03453878426112875
406	2.4148115974481632e-05	0.04087407726588818
407	1.7669653576316002e-05	0.026718005781864007
408	2.4033747676843742e-05	0.0375452433011183
409	2.1846715476531164e-05	0.04456915344494394
410	2.382266694048174e-05	0.03260119521639872
411	3.0267871011069314e-05	0.02405893584695966
412	2.762414744313102e-05	0.03731203906579675
413	3.0252766130861586e-05	0.031242283265742243
414	2.3928587734090012e-05	0.03454416875021704
415	2.5515731912506556e-05	0.026861268437995876
416	1.7974022973127335e-05	0.04052649166144373
417	1.4469809300310388e-05	0.03610362833772442
418	2.706305941668763e-05	0.049346682080763205
419	2.8345721889116993e-05	0.040153914611373784
420	2.9771445694326548e-05	0.03563331513546311
421	2.9068075222210554e-05	0.03952938566022926
422	1.4493505662627193e-05	0.028452451937343623
423	2.7150758766469885e-05	0.03325674691169889
424	2.3405285432320788e-05	0.029258466478335056
425	2.079894978916641e-05	0.030108160677878703
426	2.3075845478309764e-05	0.038598299071733455
427	2.1254286112298848e-05	0.0318153373242579
428	1.672066330236921e-05	0.027734970711622814
429	1.894712536347487e-05	0.029230843063364292
430	1.157077391851502e-05	0.04332696600559782
431	1.5234180550514898e-05	0.040848564787870856
432	2.9510396634402358e-05	0.043320265533594096
433	2.3934477681536448e-05	0.034898753475331334
434	2.2143711176078607e-05	0.03991200559183089
435	1.9323905399493135e-05	0.03569040001177193
436	2.4500407115768397e-05	0.03581082331934193
437	2.062735601385257e-05	0.0337027397767683
438	1.9985812673040115e-05	0.026585401659794478
439	1.9898320663375157e-05	0.034083181242366534
440	2.257606863134698e-05	0.0409151840179274
441	3.071849523886283e-05	0.027753362831233568
442	2.384822044615431e-05	0.03237611816365657
443	2.1182268502062396e-05	0.03896061545435839
444	2.0044016304829326e-05	0.03974576150378503
445	2.7429792968824973e-05	0.041381222030303366
446	2.258126302047414e-05	0.0358019172116566
447	3.187851116902285e-05	0.03656901124713327
448	2.708401594975207e-05	0.02883658099610331
449	2.4265524787264736e-05	0.03853554072964516
450	1.6279278372360872e-05	0.03205371381213604
451	2.6491306754694577e-05	0.044296551939720735
452	1.9033846135052546e-05	0.034254837772730196
453	2.0027554809121106e-05	0.032757852322961384
454	2.5079004723593812e-05	0.029219746543537983
455	1.7102558690113012e-05	0.030601936631117654
456	2.1591794534786546e-05	0.024994091501518018
457	1.992156760129843e-05	0.03082720643148046
