draw	global_moran_section_median_abs_delta	mask_moran_section_median_abs_delta
498	1.8157902092273692e-05	0.024937083258927066
499	1.7383051972266056e-05	0.028224067391645274
500	1.3116877828445866e-05	0.026045279018024985
501	1.9244751033695162e-05	0.025067846733266
502	1.796427484928448e-05	0.02430025797698382
503	1.3502856504719885e-05	0.0349183458385065
504	1.0663205182415494e-05	0.028407214304133253
505	1.9558061595009724e-05	0.024082680502918122
506	1.56662620505732e-05	0.025238113818689813
507	1.455777121707122e-05	0.020433166696238472
508	1.6946126269110073e-05	0.030762974152756768
509	1.6706903173919346e-05	0.027100683777009242
510	1.639199511277445e-05	0.04080495379630478
511	1.7195739166475654e-05	0.023724897848691567
512	1.6980228096444283e-05	0.034542619863966256
513	2.0512201293586274e-05	0.027590620116809513
514	1.6194835731227902e-05	0.02702868246355719
515	1.721505457140393e-05	0.03593206163525829
516	1.884845257621448e-05	0.03255827014466407
517	1.7508207375158125e-05	0.02859999350089221
518	1.8886090841031822e-05	0.023912923932690355
519	1.4705989062863134e-05	0.022252604947938452
520	1.8202233760818143e-05	0.012002734434534403
521	2.0576621728100875e-05	0.027309286911634572
522	2.0237502782257007e-05	0.022439609872931247
523	1.1907132683904031e-05	0.025510029707923595
524	2.097293877671713e-05	0.02236560954820557
525	1.1000674172956769e-05	0.03948346509525677
526	1.677815132967997e-05	0.020250784653564627
527	2.3423336877774655e-05	0.03397503858145087
528	1.2496197223306124e-05	0.031371604481182036
529	1.877278897631507e-05	0.036276224839039084
530	1.9349761936869603e-05	0.028372592768039426
531	1.6106482402272748e-05	0.025699327206821332
532	1.5954054912704907e-05	0.029272766965006365
533	1.688489719393893e-05	0.019781275834351117
534	1.4623009348471716e-05	0.02305324928196836
535	1.1219676534286738e-05	0.024299060930096053
536	1.9083852436825588e-05	0.03412644881449618
537	1.1170747600792487e-05	0.026344876800200943
538	1.56250253167331e-05	0.02377733861414095
539	1.9852001440475234e-05	0.028893755142160554
540	2.2350979785611125e-05	0.026154374176333414
541	1.7928534628203208e-05	0.026031825563441066
542	1.4774928876994803e-05	0.03144188684746918
543	2.2745370633819872e-05	0.027534023547051794
544	2.5620037458741474e-05	0.029051092185387824
545	1.851875079954962e-05	0.03213525409675267
546	1.4124077425336015e-05	0.0374328210914096
547	1.957383410427886e-05	0.02499045324789851
548	4.74759471562336e-06	0.03241250495362953
549	2.1148182674667407e-05	0.02841410435431153
550	1.1203148535310348e-05	0.024617295787907927
551	1.4276004159430311e-05	0.025265614935898587
552	2.49033142709007e-05	0.018798519284236995
553	1.847864429520285e-05	0.021266870979744182
554	1.2455249415253833e-05	0.029386838158462165
555	2.800504259065084e-05	0.028421730973312305
556	1.7912299713709716e-05	0.031147288752200054
557	1.4569336803609174e-05	0.024301955875092304
558	2.0067288519741433e-05	0.03913918363049962
559	2.144204678533601e-05	0.024545630682754387
560	2.0316168533741907e-05	0.03706497177835694
561	1.9396708374596477e-05	0.03409429745812321
562	1.1723608848539235e-05	0.031374880565769814
563	1.6061835410363656e-05	0.024683166995857157
564	1.8515439023749844e-05	0.040277725074563356
565	1.8846897979093308e-05	0.028462800347784978
566	1.6213460850674627e-05	0.032105335969825746
567	1.5914627521089464e-05	0.02783623381838178
568	1.7301637828648353e-05	0.03373444840218663
569	1.4791966285489233e-05	0.03198861035504112
570	1.339069271648341e-05	0.02001036272780632
571	2.1006779201485082e-05	0.025838982207974325
572	1.2108270126416285e-05	0.020540102505031736
573	1.8477184282231218e-05	0.028417765178530383
574	1.8497158494074767e-05	0.03229153602810558
575	1.2267031453336297e-05	0.03014063441818859
576	1.2512670673953119e-05	0.027718306905607407
577	1.7221744242460618e-05	0.03110363324617449
578	1.03625761410861e-05	0.030053125157078437
579	2.0178304524512414e-05	0.0282085962446615
580	1.2705767501078324e-05	0.01898833751487442
581	1.42339817964382e-05	0.028360284614386954
582	1.24831354646332e-05	0.02680635764055654
583	1.5228894881456206e-05	0.026940911863721866
584	1.506351149566966e-05	0.03309897912475286
585	2.4380166364759703e-05	0.020479149143964696
586	1.2412050268898259e-05	0.02272122389440084
587	1.83580963933061e-05	0.033013047662207945
588	1.1766113899473046e-05	0.02892686309827714
589	1.1934789912560612e-05	0.028189573338815457
590	1.2846500155247464e-05	0.02934572799384222
591	1.0787974682097135e-05	0.02268134084852352
592	1.8045394302779183e-05	0.018298837569907404
593	1.838751393699878e-05	0.011738615323899686
594	1.5617429493653204e-05	0.0234273088497415
595	1.5311255678114588e-05	0.020847549384330567
596	1.4285210773207213e-05	0.025321754538801963
597	2.2633066442775962e-05	0.02867471707325886
598	1.678603732925034e-05	0.034160100245517286
599	1.8646763557485235e-05	0.028262920519432154
600	2.057374803005746e-05	0.032597369509243884
601	1.7282535437555813e-05	0.02619180048878384
602	1.1064547619829557e-05	0.02340189135476023
603	1.878987959560985e-05	0.02735905300369129
604	2.1058373893996507e-05	0.028664529153929474
605	2.0381413438630425e-05	0.021312418186907052
606	1.192826414787157e-05	0.021746570987536643
607	1.7523840048644553e-05	0.024648741830881032
608	1.6190109149272214e-05	0.03017253585607761
